
04:56:37, 21.71939, 11.024, 0.189, 1031.5
04:56:42, 21.71082, 11.037, 0.187, 1031.3
04:56:48, 21.71082, 11.017, 0.190, 1031.6
04:56:53, 21.70225, 10.996, 0.193, 1031.9
04:56:58, 21.69369, 11.141, 0.187, 1031.3
04:57:03, 21.68512, 10.984, 0.188, 1031.4
04:57:08, 21.68512, 11.022, 0.192, 1031.8
04:57:19, 21.66798, 11.055, 0.189, 1031.5
04:57:24, 21.65941, 11.031, 0.190, 1031.6
04:57:29, 21.65941, 11.036, 0.185, 1031.1

0422202604:57:49, 21.66798, 11.407, 0.188, 1031.4

0422202604:57:54, 21.67655, 11.369, 0.193, 1031.9

04222026
04222026
0422202604:58:03, 21.67655, 11.419, 0.187, 1031.3

0422202604:58:06, 21.67655, 11.403, 0.184, 1031.0
04:58:11, 21.66798, 11.405, 0.190, 1031.6
04:58:16, 21.66798, 11.401, 0.191, 1031.7
04:58:21, 21.66798, 11.407, 0.189, 1031.5
04:58:26, 21.66798, 11.404, 0.189, 1031.5
04:58:31, 21.67655, 11.406, 0.192, 1031.8
04:58:36, 21.67655, 11.412, 0.190, 1031.6
04:58:42, 21.70225, 11.404, 0.188, 1031.4
04:58:47, 21.71082, 11.404, 0.191, 1031.7
04:58:52, 21.71082, 11.404, 0.191, 1031.7
04:58:57, 21.71082, 11.407, 0.188, 1031.4
04:59:02, 21.70225, 11.402, 0.193, 1031.9
04:59:07, 21.70225, 11.401, 0.188, 1031.4
04:59:12, 21.69369, 11.404, 0.192, 1031.8
04:59:17, 21.68512, 11.399, 0.190, 1031.6
04:59:23, 21.66798, 11.392, 0.190, 1031.6
04:59:28, 21.67655, 11.409, 0.190, 1031.6
04:59:33, 21.67655, 11.433, 0.188, 1031.4
04:59:38, 21.67655, 11.368, 0.189, 1031.5
04:59:43, 21.67655, 11.426, 0.190, 1031.6
04:59:48, 21.66798, 11.400, 0.188, 1031.4
04:59:53, 21.65084, 11.396, 0.188, 1031.4
04:59:58, 21.65941, 11.372, 0.190, 1031.6
05:00:04, 21.66798, 11.391, 0.187, 1031.3
05:00:09, 21.66798, 11.394, 0.191, 1031.7
05:00:14, 21.67655, 11.396, 0.186, 1031.2
05:00:19, 21.66798, 11.392, 0.190, 1031.6
05:00:24, 21.66798, 11.394, 0.190, 1031.6
05:00:29, 21.65941, 11.391, 0.187, 1031.3
05:00:34, 21.65941, 11.388, 0.189, 1031.5
05:00:39, 21.65941, 11.396, 0.188, 1031.4
05:00:44, 21.65941, 11.394, 0.189, 1031.5
05:00:50, 21.66798, 11.413, 0.190, 1031.6
05:00:55, 21.67655, 11.414, 0.190, 1031.6
05:01:00, 21.70225, 10.911, 0.187, 1031.3
05:01:05, 21.91645, 10.944, 0.192, 1031.8
05:01:10, 22.04488, 11.315, 0.186, 1031.2
05:01:15, 22.13048, 11.387, 0.187, 1031.3

0422202605:01:24, 22.23318, 11.380, 0.189, 1031.5

04222026
0422202605:02:30, 22.63523, 11.324, 0.187, 1031.3
05:02:35, 22.60958, 11.485, 0.188, 1031.4

0422202605:02:39, 22.59249, 11.170, 0.191, 1031.7

0422202605:02:46, 22.57538, 11.173, 0.193, 1031.9
05:02:51, 22.62668, 11.236, 0.192, 1031.8
05:02:56, 22.62668, 11.342, 0.188, 1031.4
05:03:01, 22.58393, 11.284, 0.191, 1031.7
05:03:07, 22.60103, 11.331, 0.190, 1031.6
05:03:12, 22.68652, 11.130, 0.192, 1031.8

04222026
04222026
04222026
0422202605:03:20, 22.61813, 11.308, 0.194, 1032.0
05:03:25, 22.58393, 11.363, 0.187, 1031.3

04222026
0422202605:03:42, 22.51553, 11.312, 0.189, 1031.5

0422202605:03:45, 22.49842, 11.279, 0.194, 1032.0
05:03:50, 22.55828, 11.427, 0.191, 1031.7
05:03:56, 22.62668, 11.404, 0.193, 1031.9

0422202605:04:01, 22.70362, 10.191, 0.192, 1031.8
05:04:07, 22.69507, 11.201, 0.190, 1031.6

0422202605:04:52, 22.79763, 10.171, 0.193, 1031.9
05:04:57, 22.77200, 10.178, 0.194, 1032.0
05:05:02, 22.75490, 10.180, 0.190, 1031.6
05:05:08, 22.73781, 10.180, 0.195, 1032.1
05:05:13, 22.80618, 10.187, 0.191, 1031.7
05:05:18, 22.88309, 10.180, 0.190, 1031.6
05:05:23, 22.95149, 10.835, 0.189, 1031.5

04222026
0422202605:05:29, 22.98566, 10.508, 0.190, 1031.6

0422202605:07:54, 22.83182, 11.317, 0.192, 1031.8
05:07:59, 22.83182, 11.286, 0.189, 1031.5
05:08:04, 22.90872, 11.372, 0.192, 1031.8
05:08:09, 23.03691, 11.443, 0.189, 1031.5
05:08:14, 23.15647, 11.397, 0.191, 1031.7
05:08:19, 23.20770, 11.298, 0.191, 1031.7

0422202605:12:49, 23.71973, 11.554, 0.197, 1032.3
05:12:54, 23.66003, 11.557, 0.201, 1032.7
05:12:59, 23.67709, 11.557, 0.193, 1031.9
05:13:04, 23.66856, 11.538, 0.199, 1032.5
05:13:10, 23.73678, 11.317, 0.189, 1031.5
05:13:15, 23.88172, 11.667, 0.199, 1032.5
05:13:20, 23.92434, 11.581, 0.197, 1032.3
05:13:25, 24.08632, 11.572, 0.193, 1031.9
05:13:30, 24.07780, 11.542, 0.197, 1032.3
05:13:35, 24.06076, 11.564, 0.196, 1032.2
05:13:40, 24.03520, 11.569, 0.195, 1032.1
05:13:45, 24.00957, 11.577, 0.195, 1032.1
05:13:50, 23.97548, 11.573, 0.198, 1032.4
05:13:56, 23.95844, 11.577, 0.196, 1032.2
05:14:01, 23.92434, 11.582, 0.195, 1032.1
05:14:06, 23.92434, 11.569, 0.198, 1032.4
05:14:11, 23.90730, 11.579, 0.193, 1031.9
05:14:16, 23.83910, 11.565, 0.198, 1032.4
05:14:21, 23.78794, 11.574, 0.197, 1032.3
05:14:26, 23.71973, 11.566, 0.195, 1032.1
05:14:31, 23.69414, 12.034, 0.197, 1032.3
05:14:37, 23.71973, 11.565, 0.198, 1032.4
05:14:42, 23.73678, 11.563, 0.196, 1032.2
05:14:47, 23.75384, 11.563, 0.197, 1032.3
05:14:52, 23.75384, 11.565, 0.200, 1032.6
05:14:57, 23.75384, 11.564, 0.204, 1032.9
05:15:02, 23.72825, 11.564, 0.200, 1032.6
05:15:07, 23.71120, 11.565, 0.192, 1031.8
05:15:12, 23.69414, 11.564, 0.203, 1032.8
05:15:18, 23.66856, 11.565, 0.199, 1032.5
05:15:23, 23.67709, 11.565, 0.199, 1032.5
05:15:28, 23.65150, 11.564, 0.198, 1032.4
05:15:33, 23.62591, 11.564, 0.194, 1032.0
05:15:38, 23.61738, 11.562, 0.196, 1032.2
05:15:43, 23.61738, 11.563, 0.198, 1032.4
05:15:48, 23.59179, 11.563, 0.197, 1032.3
05:15:53, 23.60032, 11.562, 0.194, 1032.0
05:15:59, 23.59179, 11.562, 0.201, 1032.7
05:16:04, 23.57473, 11.559, 0.193, 1031.9
05:16:09, 23.57473, 11.552, 0.199, 1032.5
05:16:14, 23.56620, 11.550, 0.201, 1032.7
05:16:19, 23.57473, 11.539, 0.200, 1032.6
05:16:24, 23.59179, 11.532, 0.198, 1032.4
05:16:29, 23.59179, 11.525, 0.194, 1032.0
05:16:34, 23.59179, 11.524, 0.199, 1032.5
05:16:40, 23.57473, 11.524, 0.195, 1032.1
05:16:45, 23.50648, 11.522, 0.199, 1032.5
05:16:50, 23.48942, 11.522, 0.199, 1032.5
05:16:55, 23.50648, 11.520, 0.201, 1032.7
05:17:00, 23.51501, 11.519, 0.195, 1032.1
05:17:05, 23.48942, 11.513, 0.195, 1032.1
05:17:10, 23.47229, 11.510, 0.199, 1032.5
05:17:15, 23.48089, 11.502, 0.204, 1032.9
05:17:21, 23.48942, 11.495, 0.193, 1031.9
05:17:26, 23.47229, 11.491, 0.198, 1032.4
05:17:31, 23.46376, 11.487, 0.200, 1032.6
05:17:36, 23.44670, 11.484, 0.199, 1032.5
05:17:41, 23.46376, 11.483, 0.196, 1032.2
05:17:46, 23.47229, 11.483, 0.199, 1032.5
05:17:51, 23.45523, 11.482, 0.199, 1032.5
05:17:56, 23.42963, 11.482, 0.201, 1032.7
05:18:02, 23.44670, 11.481, 0.200, 1032.6
05:18:07, 23.46376, 11.479, 0.197, 1032.3
05:18:12, 23.45523, 11.478, 0.195, 1032.1
05:18:17, 23.40403, 11.466, 0.197, 1032.3
05:18:22, 23.42109, 11.462, 0.203, 1032.8
05:18:27, 23.42109, 11.453, 0.200, 1032.6
05:18:32, 23.42109, 11.450, 0.204, 1032.9
05:18:37, 23.42963, 11.444, 0.201, 1032.7
05:18:43, 23.44670, 11.443, 0.200, 1032.6
05:18:48, 23.48942, 11.443, 0.200, 1032.6
05:18:53, 23.53208, 11.442, 0.199, 1032.5
05:18:58, 23.60032, 11.435, 0.201, 1032.7
05:19:03, 23.66003, 11.516, 0.201, 1032.7
05:19:08, 23.71973, 11.502, 0.198, 1032.4
05:19:13, 23.75384, 11.463, 0.200, 1032.6
05:19:18, 23.77942, 11.442, 0.203, 1032.8
05:19:23, 23.76236, 11.455, 0.201, 1032.7
05:19:29, 23.73678, 11.481, 0.198, 1032.4
05:19:34, 23.75384, 11.482, 0.200, 1032.6
05:19:39, 23.73678, 11.483, 0.201, 1032.7
05:19:44, 23.73678, 11.483, 0.203, 1032.8
05:19:49, 23.73678, 11.476, 0.197, 1032.3
05:19:54, 23.82205, 11.510, 0.200, 1032.6
05:19:59, 23.97548, 11.445, 0.199, 1032.5
05:20:04, 24.05224, 11.472, 0.204, 1032.9
05:20:10, 24.12892, 11.416, 0.213, 1033.8
05:20:15, 24.12040, 11.482, 0.195, 1032.1
05:20:20, 24.06076, 11.482, 0.198, 1032.4
05:20:25, 23.99253, 11.485, 0.203, 1032.8
05:20:30, 23.96696, 11.489, 0.201, 1032.7
05:20:35, 23.94139, 11.498, 0.199, 1032.5
05:20:40, 23.92434, 11.504, 0.201, 1032.7
05:20:45, 23.89025, 11.500, 0.200, 1032.6
05:20:51, 23.88172, 11.511, 0.200, 1032.6
05:20:56, 23.84762, 11.511, 0.205, 1033.0
05:21:01, 23.81352, 11.512, 0.200, 1032.6
05:21:06, 23.79647, 11.512, 0.201, 1032.7
05:21:11, 23.79647, 11.511, 0.201, 1032.7
05:21:16, 23.80499, 11.483, 0.197, 1032.3
05:21:21, 23.78794, 11.504, 0.195, 1032.1
05:21:26, 23.76236, 11.508, 0.201, 1032.7
05:21:32, 23.75384, 11.525, 0.200, 1032.6
05:21:37, 23.73678, 11.505, 0.198, 1032.4
05:21:42, 23.74531, 11.494, 0.199, 1032.5
05:21:47, 23.75384, 11.497, 0.203, 1032.8
05:21:52, 23.73678, 11.441, 0.201, 1032.7
05:21:57, 23.73678, 11.301, 0.197, 1032.3

0416202606:18:23, 22.3, -8.517, 0.070, 1019.8
06:18:28, 22.3, -7.964, 0.074, 1020.2
06:18:33, 22.3, -8.156, 0.075, 1020.3
06:18:38, 22.3, -8.448, 0.071, 1019.9
06:18:43, 22.3, -8.473, 0.070, 1019.8
06:18:48, 22.3, -8.491, 0.073, 1020.1

0416202606:18:59, 22.3, -8.979, 0.072, 1020.0
06:19:01, 22.3, -8.987, 0.076, 1020.4
06:19:02, 22.3, -8.848, 0.071, 1019.9
06:19:03, 22.3, -8.866, 0.075, 1020.3
06:19:04, 22.3, -9.001, 0.071, 1019.9
06:19:05, 22.3, -8.666, 0.075, 1020.3
06:19:06, 22.3, -8.525, 0.071, 1019.9
06:19:07, 22.3, -8.810, 0.074, 1020.2
06:19:08, 22.3, -9.051, 0.074, 1020.2
06:19:09, 22.3, -8.823, 0.069, 1019.7
06:19:11, 22.3, -8.712, 0.074, 1020.2
06:19:12, 22.3, -8.507, 0.072, 1020.0
06:19:13, 22.3, -9.102, 0.075, 1020.3
06:19:14, 22.3, -8.785, 0.076, 1020.4
06:19:15, 22.3, -8.913, 0.069, 1019.7
06:19:16, 22.3, -8.895, 0.070, 1019.8
06:19:17, 22.3, -8.741, 0.071, 1019.9
06:19:18, 22.3, -8.491, 0.068, 1019.6
06:19:20, 22.3, -8.589, 0.069, 1019.7
06:19:21, 22.3, -8.591, 0.075, 1020.3
06:19:22, 22.3, -8.456, 0.069, 1019.7
06:19:23, 22.3, -8.641, 0.073, 1020.1
06:19:24, 22.3, -8.662, 0.072, 1020.0
06:19:25, 22.3, -8.515, 0.075, 1020.3
06:19:26, 22.3, -8.906, 0.070, 1019.8
06:19:27, 22.3, -8.937, 0.070, 1019.8
06:19:28, 22.3, -9.260, 0.072, 1020.0
06:19:30, 22.3, -9.123, 0.072, 1020.0
06:19:31, 22.3, -8.926, 0.073, 1020.1
06:19:32, 22.3, -8.590, 0.073, 1020.1
06:19:33, 22.3, -8.380, 0.074, 1020.2
06:19:34, 22.3, -8.733, 0.069, 1019.7
06:19:35, 22.3, -8.433, 0.076, 1020.4

0416202606:19:43, 22.3, -8.767, 0.075, 1020.3
06:19:44, 22.3, -8.802, 0.069, 1019.7
06:19:46, 22.3, -8.652, 0.073, 1020.1
06:19:47, 22.3, -8.845, 0.071, 1019.9
06:19:48, 22.3, -8.879, 0.070, 1019.8
06:19:49, 22.3, -9.113, 0.077, 1020.5
06:19:50, 22.3, -8.691, 0.077, 1020.5
06:19:51, 22.3, -8.576, 0.074, 1020.2
06:19:52, 22.3, -8.653, 0.073, 1020.1
06:19:53, 22.3, -8.665, 0.073, 1020.1
06:19:54, 22.3, -8.917, 0.076, 1020.4
06:19:56, 22.3, -9.024, 0.076, 1020.4
06:19:57, 22.3, -9.183, 0.065, 1019.4
06:19:58, 22.3, -9.568, 0.071, 1019.9
06:19:59, 22.3, -9.333, 0.072, 1020.0
06:20:00, 22.3, -9.258, 0.070, 1019.8
06:20:01, 22.3, -9.224, 0.072, 1020.0
06:20:02, 22.3, -8.893, 0.071, 1019.9
06:20:03, 22.3, -8.983, 0.071, 1019.9
06:20:04, 22.3, -9.111, 0.072, 1020.0
06:20:06, 22.3, -9.202, 0.070, 1019.8
06:20:07, 22.3, -9.303, 0.071, 1019.9
06:20:08, 22.3, -9.172, 0.070, 1019.8
06:20:09, 22.3, -9.388, 0.070, 1019.8
06:20:10, 22.3, -9.858, 0.073, 1020.1
06:20:11, 22.3, -9.399, 0.078, 1020.6
06:20:12, 22.3, -9.275, 0.072, 1020.0
06:20:13, 22.3, -9.217, 0.073, 1020.1
06:20:15, 22.3, -9.254, 0.073, 1020.1
06:20:16, 22.3, -9.389, 0.076, 1020.4
06:20:17, 22.3, -9.355, 0.074, 1020.2
06:20:18, 22.3, -9.310, 0.072, 1020.0
06:20:19, 22.3, -9.304, 0.076, 1020.4
06:20:20, 22.3, -9.027, 0.074, 1020.2
06:20:21, 22.3, -9.212, 0.071, 1019.9
06:20:22, 22.3, -9.398, 0.070, 1019.8
06:20:23, 22.3, -9.389, 0.070, 1019.8
06:20:25, 22.3, -8.987, 0.072, 1020.0
06:20:26, 22.3, -9.653, 0.075, 1020.3
06:20:27, 22.3, -9.245, 0.072, 1020.0
06:20:28, 22.3, -9.122, 0.076, 1020.4
06:20:29, 22.3, -8.990, 0.075, 1020.3
06:20:30, 22.3, -9.163, 0.075, 1020.3
06:20:31, 22.3, -9.149, 0.070, 1019.8
06:20:32, 22.3, -9.134, 0.073, 1020.1
06:20:33, 22.3, -9.208, 0.075, 1020.3
06:20:35, 22.3, -9.213, 0.073, 1020.1
06:20:36, 22.3, -9.449, 0.073, 1020.1
06:20:37, 22.3, -9.328, 0.071, 1019.9
06:20:38, 22.3, -9.319, 0.069, 1019.7
06:20:39, 22.3, -9.132, 0.070, 1019.8
06:20:40, 22.3, -9.085, 0.072, 1020.0
06:20:41, 22.3, -9.248, 0.071, 1019.9
06:20:42, 22.3, -9.285, 0.074, 1020.2
06:20:44, 22.3, -9.299, 0.072, 1020.0
06:20:45, 22.3, -9.847, 0.076, 1020.4
06:20:46, 22.3, -9.311, 0.071, 1019.9
06:20:47, 22.3, -9.234, 0.077, 1020.5
06:20:48, 22.3, -9.332, 0.074, 1020.2
06:20:49, 22.3, -9.346, 0.078, 1020.6
06:20:50, 22.3, -9.478, 0.073, 1020.1
06:20:51, 22.3, -9.386, 0.074, 1020.2
06:20:52, 22.3, -9.312, 0.074, 1020.2
06:20:54, 22.3, -9.161, 0.073, 1020.1
06:20:55, 22.3, -9.248, 0.072, 1020.0
06:20:56, 22.3, -9.454, 0.076, 1020.4
06:20:57, 22.3, -9.463, 0.075, 1020.3
06:20:58, 22.3, -9.341, 0.076, 1020.4
06:20:59, 22.3, -9.269, 0.069, 1019.7
06:21:00, 22.3, -9.864, 0.075, 1020.3
06:21:01, 22.3, -9.648, 0.071, 1019.9
06:21:02, 22.3, -9.392, 0.068, 1019.6
06:21:04, 22.3, -9.527, 0.071, 1019.9
06:21:05, 22.3, -9.517, 0.074, 1020.2
06:21:06, 22.3, -9.507, 0.072, 1020.0
06:21:07, 22.3, -9.408, 0.072, 1020.0
06:21:08, 22.3, -9.413, 0.077, 1020.5
06:21:09, 22.3, -9.552, 0.070, 1019.8
06:21:10, 22.3, -9.520, 0.073, 1020.1
06:21:11, 22.3, -9.594, 0.075, 1020.3
06:21:13, 22.3, -9.519, 0.072, 1020.0
06:21:14, 22.3, -9.438, 0.070, 1019.8
06:21:15, 22.3, -9.710, 0.072, 1020.0
06:21:16, 22.3, -9.694, 0.070, 1019.8
06:21:17, 22.3, -9.650, 0.075, 1020.3
06:21:18, 22.3, -9.715, 0.070, 1019.8
06:21:19, 22.3, -9.505, 0.074, 1020.2
06:21:20, 22.3, -9.518, 0.072, 1020.0
06:21:21, 22.3, -9.682, 0.073, 1020.1
06:21:23, 22.3, -9.448, 0.072, 1020.0
06:21:24, 22.3, -9.518, 0.075, 1020.3
06:21:25, 22.3, -9.503, 0.074, 1020.2
06:21:26, 22.3, -9.587, 0.072, 1020.0
06:21:27, 22.3, -9.597, 0.069, 1019.7
06:21:28, 22.3, -9.655, 0.073, 1020.1
06:21:29, 22.3, -9.682, 0.075, 1020.3
06:21:30, 22.3, -10.052, 0.073, 1020.1
06:21:31, 22.3, -9.771, 0.070, 1019.8
06:21:33, 22.3, -9.648, 0.071, 1019.9
06:21:34, 22.3, -9.315, 0.071, 1019.9
06:21:35, 22.3, -9.356, 0.075, 1020.3
06:21:36, 22.3, -9.383, 0.074, 1020.2
06:21:37, 22.3, -9.602, 0.071, 1019.9
06:21:38, 22.3, -9.732, 0.074, 1020.2
06:21:39, 22.3, -9.816, 0.072, 1020.0
06:21:40, 22.3, -9.517, 0.069, 1019.7
06:21:42, 22.3, -9.836, 0.073, 1020.1
06:21:43, 22.3, -9.815, 0.074, 1020.2
06:21:44, 22.3, -9.785, 0.073, 1020.1
06:21:45, 22.3, -9.854, 0.070, 1019.8
06:21:46, 22.3, -9.723, 0.074, 1020.2
06:21:47, 22.3, -9.920, 0.072, 1020.0
06:21:48, 22.3, -9.994, 0.071, 1019.9
06:21:49, 22.3, -9.925, 0.072, 1020.0
06:21:50, 22.3, -9.968, 0.073, 1020.1
06:21:52, 22.3, -9.980, 0.074, 1020.2
06:21:53, 22.3, -9.719, 0.073, 1020.1
06:21:54, 22.3, -9.856, 0.071, 1019.9
06:21:55, 22.3, -9.859, 0.075, 1020.3
06:21:56, 22.3, -9.790, 0.072, 1020.0
06:21:57, 22.3, -9.600, 0.068, 1019.6
06:21:58, 22.3, -9.718, 0.071, 1019.9
06:21:59, 22.3, -9.928, 0.074, 1020.2
06:22:00, 22.3, -9.611, 0.072, 1020.0
06:22:02, 22.3, -9.597, 0.072, 1020.0
06:22:03, 22.3, -9.693, 0.073, 1020.1
06:22:04, 22.3, -9.602, 0.066, 1019.5
06:22:05, 22.3, -9.687, 0.075, 1020.3
06:22:06, 22.3, -9.905, 0.075, 1020.3
06:22:07, 22.3, -10.580, 0.071, 1019.9
06:22:08, 22.3, -10.386, 0.073, 1020.1
06:22:09, 22.3, -9.877, 0.074, 1020.2
06:22:11, 22.3, -9.758, 0.073, 1020.1
06:22:12, 22.3, -9.540, 0.072, 1020.0
06:22:13, 22.3, -9.556, 0.075, 1020.3
06:22:14, 22.3, -9.656, 0.074, 1020.2
06:22:15, 22.3, -9.720, 0.071, 1019.9
06:22:16, 22.3, -9.794, 0.072, 1020.0
06:22:17, 22.3, -10.010, 0.070, 1019.8
06:22:18, 22.3, -9.717, 0.072, 1020.0
06:22:19, 22.3, -10.090, 0.068, 1019.6
06:22:21, 22.3, -9.808, 0.074, 1020.2
06:22:22, 22.3, -9.998, 0.070, 1019.8
06:22:23, 22.3, -9.650, 0.075, 1020.3
06:22:24, 22.3, -9.768, 0.074, 1020.2
06:22:25, 22.3, -9.850, 0.072, 1020.0
06:22:26, 22.3, -9.896, 0.072, 1020.0
06:22:27, 22.3, -9.864, 0.074, 1020.2
06:22:28, 22.3, -9.986, 0.075, 1020.3
06:22:29, 22.3, -9.855, 0.072, 1020.0
06:22:31, 22.3, -9.523, 0.072, 1020.0
06:22:32, 22.3, -9.523, 0.074, 1020.2
06:22:33, 22.3, -10.043, 0.075, 1020.3
